Timestamp,Temperature,Humidity,CO2
2025-04-26 10:08:00,31.92,30.37,485.87
2025-04-26 10:08:30,31.34,30.0,466.81
2025-04-26 10:09:00,32.15,31.28,465.5
2025-04-26 10:09:30,32.07,31.21,465.38
2025-04-26 10:10:00,32.77,31.79,445.56
2025-04-26 10:10:30,33.3,30.0,441.5
2025-04-26 10:11:00,32.61,30.06,428.93
2025-04-26 10:11:30,31.92,30.0,437.06
2025-04-26 10:12:00,31.82,31.0,450.67
2025-04-26 10:12:30,31.94,31.86,440.97
2025-04-26 10:13:00,31.9,30.13,446.51
2025-04-26 10:13:30,32.35,31.58,446.23
2025-04-26 10:14:00,32.8,31.36,440.61
2025-04-26 10:14:30,33.05,32.45,462.65
2025-04-26 10:15:00,33.42,30.8,452.87
2025-04-26 10:15:30,32.77,30.92,441.87
2025-04-26 10:16:00,33.45,30.48,448.29
2025-04-26 10:16:30,33.52,31.0,437.92
2025-04-26 10:17:00,33.51,30.35,436.91
2025-04-26 10:17:30,33.57,31.38,432.26
2025-04-26 10:18:00,33.98,31.87,448.64
2025-04-26 10:18:30,32.33,30.91,461.23
2025-04-26 10:19:00,31.06,33.13,462.05
2025-04-26 10:19:30,30.04,34.22,451.53
2025-04-26 10:20:00,29.59,36.42,447.66
2025-04-26 10:20:30,29.11,39.43,456.95
2025-04-26 10:21:00,28.94,38.25,454.91
2025-04-26 10:21:30,29.73,36.77,442.17
2025-04-26 10:22:00,30.37,36.35,443.17
2025-04-26 10:22:30,30.63,35.76,418.93
2025-04-26 10:23:00,30.52,37.63,440.66
2025-04-26 10:23:30,30.46,37.58,454.31
2025-04-26 10:24:00,30.76,38.03,434.52
2025-04-26 10:24:30,30.55,38.35,419.38
2025-04-26 10:25:00,30.37,40.91,416.81
2025-04-26 10:25:30,29.65,38.08,416.7
2025-04-26 10:26:00,29.36,36.78,418.97
2025-04-26 10:26:30,29.51,37.04,422.48
2025-04-26 10:27:00,28.89,36.08,419.21
2025-04-26 10:27:30,28.87,37.56,411.93
2025-04-26 10:28:00,28.48,39.79,413.52
2025-04-26 10:28:30,27.78,39.33,401.15
2025-04-26 10:29:00,27.21,37.33,393.19
2025-04-26 10:29:30,28.24,38.84,407.01
2025-04-26 10:30:00,28.78,38.64,411.05
2025-04-26 10:30:30,28.83,37.04,399.42
2025-04-26 10:31:00,29.28,35.21,401.43
2025-04-26 10:31:30,29.61,36.34,405.12
2025-04-26 10:32:00,29.01,37.15,403.74
2025-04-26 10:32:30,28.52,34.17,408.25
2025-04-26 10:33:00,27.74,31.61,425.73
2025-04-26 10:33:30,27.14,30.98,426.45
2025-04-26 10:34:00,27.18,30.0,419.37
2025-04-26 10:34:30,27.58,30.0,419.14
2025-04-26 10:35:00,26.5,30.0,427.71
2025-04-26 10:35:30,26.14,30.0,431.46
2025-04-26 10:36:00,26.44,30.5,425.79
2025-04-26 10:36:30,26.81,32.94,437.49
2025-04-26 10:37:00,26.03,37.34,424.24
2025-04-26 10:37:30,25.42,37.79,423.29
2025-04-26 10:38:00,25.6,39.76,432.6
2025-04-26 10:38:30,25.15,39.87,442.71
2025-04-26 10:39:00,25.68,41.56,450.89
2025-04-26 10:39:30,26.03,40.79,437.7
2025-04-26 10:40:00,26.24,40.11,450.15
2025-04-26 10:40:30,25.8,39.53,445.87
2025-04-26 10:41:00,26.29,40.66,446.1
2025-04-26 10:41:30,26.43,43.08,428.47
2025-04-26 10:42:00,26.81,44.7,440.61
2025-04-26 10:42:30,27.21,43.54,435.22
2025-04-26 10:43:00,27.54,42.66,433.24
2025-04-26 10:43:30,26.79,40.87,436.71
2025-04-26 10:44:00,26.58,39.73,434.83
2025-04-26 10:44:30,26.73,39.34,436.55
2025-04-26 10:45:00,26.77,38.96,436.44
2025-04-26 10:45:30,26.33,38.21,418.07
2025-04-26 10:46:00,25.74,36.43,414.08
2025-04-26 10:46:30,26.31,36.42,415.59
2025-04-26 10:47:00,25.84,36.85,432.54
2025-04-26 10:47:30,25.79,35.61,420.88
2025-04-26 10:48:00,25.92,34.2,428.02
2025-04-26 10:48:30,25.42,31.71,432.82
2025-04-26 10:49:00,24.77,32.62,443.19
2025-04-26 10:49:30,24.48,32.94,457.11
2025-04-26 10:50:00,24.24,35.33,453.83
2025-04-26 10:50:30,23.77,35.48,456.08
2025-04-26 10:51:00,24.34,36.81,459.77
2025-04-26 10:51:30,24.67,37.08,467.7
2025-04-26 10:52:00,24.41,35.46,469.78
2025-04-26 10:52:30,25.75,36.67,462.78
2025-04-26 10:53:00,26.45,33.87,460.26
2025-04-26 10:53:30,26.65,32.86,454.32
2025-04-26 10:54:00,26.57,32.05,446.48
2025-04-26 10:54:30,26.02,30.0,436.81
2025-04-26 10:55:00,25.97,31.51,430.18
2025-04-26 10:55:30,25.37,33.92,418.75
2025-04-26 10:56:00,25.41,32.51,411.56
2025-04-26 10:56:30,25.61,33.2,424.27
2025-04-26 10:57:00,25.94,33.44,430.51
2025-04-26 10:57:30,25.43,35.25,435.84
2025-04-26 10:58:00,25.67,36.15,421.04
2025-04-26 10:58:30,25.1,36.35,422.49
2025-04-26 10:59:00,25.39,36.51,420.65
2025-04-26 10:59:30,26.02,37.03,428.12
2025-04-26 11:00:00,26.62,38.93,431.29
2025-04-26 11:00:30,26.98,39.33,442.02
2025-04-26 11:01:00,28.12,37.76,434.49
2025-04-26 11:01:30,28.91,38.04,430.19
2025-04-26 11:02:00,28.57,39.45,435.79
2025-04-26 11:02:30,29.57,39.31,444.81
2025-04-26 11:03:00,30.4,37.16,434.28
2025-04-26 11:03:30,30.53,36.3,430.06
2025-04-26 11:04:00,30.2,36.08,421.02
2025-04-26 11:04:30,29.56,36.65,422.27
2025-04-26 11:05:00,30.05,37.44,426.51
2025-04-26 11:05:30,30.43,36.07,421.52
2025-04-26 11:06:00,30.57,37.47,427.99
2025-04-26 11:06:30,30.46,37.19,430.49
2025-04-26 11:07:00,29.88,38.46,438.21
2025-04-26 11:07:30,30.35,39.95,448.19
2025-04-26 11:08:00,29.4,40.29,433.89
2025-04-26 11:08:30,28.93,40.09,445.72
2025-04-26 11:09:00,29.09,40.44,463.58
2025-04-26 11:09:30,29.21,39.01,449.64
2025-04-26 11:10:00,28.78,39.18,434.23
2025-04-26 11:10:30,29.0,39.64,427.03
2025-04-26 11:11:00,29.05,40.42,420.71
2025-04-26 11:11:30,29.42,39.34,426.59
2025-04-26 11:12:00,30.14,39.83,413.85
2025-04-26 11:12:30,30.19,39.95,405.24
2025-04-26 11:13:00,29.56,39.38,413.93
2025-04-26 11:13:30,29.97,41.18,413.48
2025-04-26 11:14:00,30.95,39.91,417.89
2025-04-26 11:14:30,30.83,42.14,418.21
2025-04-26 11:15:00,30.31,42.51,406.99
2025-04-26 11:15:30,29.88,43.9,406.78
2025-04-26 11:16:00,30.3,42.58,419.75
2025-04-26 11:16:30,30.22,39.65,410.8
2025-04-26 11:17:00,29.52,37.45,415.9
2025-04-26 11:17:30,29.7,38.34,408.53
2025-04-26 11:18:00,29.97,36.14,403.7
2025-04-26 11:18:30,29.89,35.28,404.7
2025-04-26 11:19:00,29.88,35.99,407.74
2025-04-26 11:19:30,30.35,35.27,414.25
2025-04-26 11:20:00,30.49,35.63,415.59
2025-04-26 11:20:30,29.41,38.51,406.44
2025-04-26 11:21:00,29.02,38.03,393.34
2025-04-26 11:21:30,29.89,37.1,386.5
2025-04-26 11:22:00,29.47,37.75,400.46
2025-04-26 11:22:30,29.61,36.59,413.69
2025-04-26 11:23:00,29.75,35.51,412.97
2025-04-26 11:23:30,29.82,35.86,412.98
2025-04-26 11:24:00,29.83,38.66,441.32
2025-04-26 11:24:30,29.92,37.28,430.82
2025-04-26 11:25:00,30.32,34.84,429.0
2025-04-26 11:25:30,30.52,35.12,424.95
2025-04-26 11:26:00,31.44,36.31,420.24
2025-04-26 11:26:30,31.83,36.04,415.08
2025-04-26 11:27:00,31.63,37.81,409.49
2025-04-26 11:27:30,31.59,39.34,412.53
2025-04-26 11:28:00,31.71,38.34,435.84
2025-04-26 11:28:30,32.12,34.79,448.88
2025-04-26 11:29:00,31.48,32.73,441.9
2025-04-26 11:29:30,32.11,32.32,444.01
2025-04-26 11:30:00,31.27,33.94,441.34
2025-04-26 11:30:30,30.63,34.42,446.23
2025-04-26 11:31:00,30.67,36.36,452.07
2025-04-26 11:31:30,31.42,36.28,453.17
2025-04-26 11:32:00,31.85,38.02,449.84
2025-04-26 11:32:30,32.8,38.19,449.88
2025-04-26 11:33:00,33.02,36.9,433.42
2025-04-26 11:33:30,34.04,38.5,424.18
2025-04-26 11:34:00,34.11,39.44,419.3
2025-04-26 11:34:30,34.83,38.69,429.23
2025-04-26 11:35:00,34.51,39.46,444.73
2025-04-26 11:35:30,34.75,38.72,446.94
2025-04-26 11:36:00,35.0,38.08,442.99
2025-04-26 11:36:30,35.0,40.18,436.36
2025-04-26 11:37:00,34.34,38.25,425.21
2025-04-26 11:37:30,34.2,38.14,411.38
2025-04-26 11:38:00,34.28,33.78,412.78
2025-04-26 11:38:30,35.0,31.96,383.98
2025-04-26 11:39:00,35.0,33.01,379.89
2025-04-26 11:39:30,35.0,34.95,396.79
2025-04-26 11:40:00,35.0,33.09,398.48
2025-04-26 11:40:30,34.5,33.07,396.07
2025-04-26 11:41:00,34.21,35.37,393.79
2025-04-26 11:41:30,33.47,35.94,400.65
2025-04-26 11:42:00,33.5,34.77,396.33
2025-04-26 11:42:30,33.21,34.02,389.31
2025-04-26 11:43:00,33.09,31.98,391.78
2025-04-26 11:43:30,32.7,33.3,395.59
2025-04-26 11:44:00,33.46,31.25,409.7
2025-04-26 11:44:30,33.4,32.18,418.6
2025-04-26 11:45:00,33.88,32.27,423.15
2025-04-26 11:45:30,33.83,33.37,414.23
2025-04-26 11:46:00,34.03,35.67,434.29
2025-04-26 11:46:30,34.57,37.87,439.53
2025-04-26 11:47:00,35.0,40.78,438.99
2025-04-26 11:47:30,34.21,40.53,440.85
2025-04-26 11:48:00,33.79,38.73,435.92
2025-04-26 11:48:30,33.18,40.1,452.96
2025-04-26 11:49:00,33.52,38.01,455.03
2025-04-26 11:49:30,33.09,38.43,446.8
2025-04-26 11:50:00,33.58,39.48,443.6
2025-04-26 11:50:30,33.83,39.58,460.87
2025-04-26 11:51:00,32.88,40.2,473.3
2025-04-26 11:51:30,32.7,39.45,475.07
2025-04-26 11:52:00,32.24,38.64,464.83
2025-04-26 11:52:30,32.15,35.5,458.8
2025-04-26 11:53:00,32.43,34.94,454.69
2025-04-26 11:53:30,32.88,37.3,447.31
2025-04-26 11:54:00,33.48,34.68,438.85
2025-04-26 11:54:30,33.75,35.06,440.05
2025-04-26 11:55:00,34.18,34.76,447.67
2025-04-26 11:55:30,33.94,33.82,428.92
2025-04-26 11:56:00,34.27,32.52,439.0
2025-04-26 11:56:30,34.78,32.18,439.87
2025-04-26 11:57:00,34.88,31.88,425.28
2025-04-26 11:57:30,35.0,31.02,430.58
2025-04-26 11:58:00,35.0,31.46,432.77
2025-04-26 11:58:30,35.0,30.15,442.69
2025-04-26 11:59:00,35.0,30.21,438.54
2025-04-26 11:59:30,34.98,31.08,426.82
2025-04-26 12:00:00,34.12,30.67,433.84
2025-04-26 12:00:30,33.97,32.73,446.8
2025-04-26 12:01:00,34.67,34.9,449.43
2025-04-26 12:01:30,34.95,33.88,422.58
2025-04-26 12:02:00,35.0,32.72,420.57
2025-04-26 12:02:30,33.76,34.07,418.55
2025-04-26 12:03:00,33.46,32.34,410.42
2025-04-26 12:03:30,33.04,30.88,396.29
2025-04-26 12:04:00,32.93,30.37,404.89
2025-04-26 12:04:30,32.06,30.0,395.97
2025-04-26 12:05:00,32.23,30.0,404.46
2025-04-26 12:05:30,33.15,30.0,409.76
2025-04-26 12:06:00,32.77,30.0,410.01
2025-04-26 12:06:30,33.84,30.0,408.67
2025-04-26 12:07:00,33.85,30.0,412.2
2025-04-26 12:07:30,33.86,30.18,404.98
2025-04-26 12:08:00,34.23,30.0,401.25
2025-04-26 12:08:30,34.65,32.1,393.75
2025-04-26 12:09:00,34.96,31.97,404.19
2025-04-26 12:09:30,35.0,34.51,419.52
2025-04-26 12:10:00,34.51,34.02,412.01
2025-04-26 12:10:30,34.47,31.3,395.28
2025-04-26 12:11:00,34.98,31.81,402.81
2025-04-26 12:11:30,34.53,30.23,400.87
2025-04-26 12:12:00,35.0,30.35,402.7
2025-04-26 12:12:30,35.0,30.92,404.52
2025-04-26 12:13:00,35.0,30.63,420.26
2025-04-26 12:13:30,34.95,30.0,427.07
2025-04-26 12:14:00,35.0,30.0,434.31
2025-04-26 12:14:30,35.0,30.0,417.07
2025-04-26 12:15:00,35.0,30.0,433.93
2025-04-26 12:15:30,35.0,30.0,434.55
2025-04-26 12:16:00,34.81,30.0,435.77
2025-04-26 12:16:30,35.0,30.0,438.18
2025-04-26 12:17:00,34.78,30.13,430.66
2025-04-26 12:17:30,34.85,30.0,430.45
2025-04-26 12:18:00,34.72,30.0,434.64
2025-04-26 12:18:30,33.31,30.0,419.73
2025-04-26 12:19:00,33.44,30.0,427.9
2025-04-26 12:19:30,33.34,30.0,439.11
2025-04-26 12:20:00,33.11,30.0,453.37
2025-04-26 12:20:30,33.44,32.97,457.96
2025-04-26 12:21:00,33.17,34.59,467.18
2025-04-26 12:21:30,33.04,35.4,466.36
2025-04-26 12:22:00,33.28,35.44,465.06
2025-04-26 12:22:30,34.13,36.13,451.76
2025-04-26 12:23:00,34.23,35.68,454.89
2025-04-26 12:23:30,34.35,36.23,437.9
2025-04-26 12:24:00,33.57,38.33,437.64
2025-04-26 12:24:30,34.24,39.12,432.3
2025-04-26 12:25:00,33.39,39.89,437.48
2025-04-26 12:25:30,34.27,39.59,438.24
2025-04-26 12:26:00,33.37,38.68,440.7
2025-04-26 12:26:30,33.19,37.36,454.88
2025-04-26 12:27:00,33.99,35.76,455.86
2025-04-26 12:27:30,33.78,37.99,458.24
2025-04-26 12:28:00,34.08,36.59,471.51
2025-04-26 12:28:30,33.93,39.38,482.44
2025-04-26 12:29:00,33.6,40.17,484.87
2025-04-26 12:29:30,33.49,41.3,484.62
2025-04-26 12:30:00,33.5,40.35,477.17
2025-04-26 12:30:30,33.54,40.62,487.93
2025-04-26 12:31:00,32.87,40.79,503.87
2025-04-26 12:31:30,32.53,39.22,494.61
2025-04-26 12:32:00,32.92,37.32,494.8
2025-04-26 12:32:30,32.59,36.46,491.74
2025-04-26 12:33:00,32.4,35.91,491.2
2025-04-26 12:33:30,32.53,35.23,495.9
2025-04-26 12:34:00,32.29,34.55,496.32
2025-04-26 12:34:30,31.44,33.31,489.64
2025-04-26 12:35:00,30.93,32.97,482.31
2025-04-26 12:35:30,30.47,34.49,503.14
2025-04-26 12:36:00,30.97,34.94,514.38
2025-04-26 12:36:30,31.12,34.55,515.49
2025-04-26 12:37:00,30.96,31.24,507.08
2025-04-26 12:37:30,30.54,31.97,502.27
2025-04-26 12:38:00,29.64,31.92,505.13
2025-04-26 12:38:30,30.03,32.47,529.04
2025-04-26 12:39:00,29.59,34.44,538.25
2025-04-26 12:39:30,29.27,34.25,530.79
2025-04-26 12:40:00,29.21,33.59,526.34
2025-04-26 12:40:30,29.21,32.03,537.58
2025-04-26 12:41:00,29.65,30.99,546.21
2025-04-26 12:41:30,29.12,30.0,549.36
2025-04-26 12:42:00,29.4,30.0,554.62
2025-04-26 12:42:30,30.38,34.52,545.89
2025-04-26 12:43:00,30.54,32.68,574.21
2025-04-26 12:43:30,30.32,33.97,575.15
2025-04-26 12:44:00,29.79,33.66,561.62
2025-04-26 12:44:30,29.47,33.25,563.87
2025-04-26 12:45:00,28.34,33.15,589.4
2025-04-26 12:45:30,27.86,33.64,585.16
2025-04-26 12:46:00,26.45,32.15,578.33
2025-04-26 12:46:30,26.87,32.1,576.13
2025-04-26 12:47:00,27.21,32.29,574.48
2025-04-26 12:47:30,27.55,30.23,572.41
2025-04-26 12:48:00,28.17,30.0,564.51
2025-04-26 12:48:30,28.25,30.34,561.14
2025-04-26 12:49:00,28.47,30.0,570.94
2025-04-26 12:49:30,28.56,32.72,579.4
2025-04-26 12:50:00,28.84,34.85,571.37
2025-04-26 12:50:30,28.69,32.22,580.08
2025-04-26 12:51:00,29.52,31.49,567.91
2025-04-26 12:51:30,30.08,30.39,562.86
2025-04-26 12:52:00,30.85,30.0,561.0
2025-04-26 12:52:30,31.66,30.89,550.36
2025-04-26 12:53:00,32.41,30.0,560.43
2025-04-26 12:53:30,32.65,30.0,552.64
2025-04-26 12:54:00,32.1,32.59,553.89
2025-04-26 12:54:30,31.78,33.45,565.93
2025-04-26 12:55:00,31.94,34.5,575.47
2025-04-26 12:55:30,31.97,34.97,574.32
2025-04-26 12:56:00,31.48,33.07,578.83
2025-04-26 12:56:30,31.12,33.04,576.35
2025-04-26 12:57:00,31.61,33.46,579.41
2025-04-26 12:57:30,31.46,33.26,576.01
2025-04-26 12:58:00,31.59,30.67,575.82
2025-04-26 12:58:30,31.77,31.26,565.04
2025-04-26 12:59:00,31.56,30.69,1350.87
2025-04-26 12:59:30,30.95,30.0,559.73
2025-04-26 13:00:00,31.15,30.22,551.02
2025-04-26 13:00:30,31.34,30.0,546.06
2025-04-26 13:01:00,30.88,30.0,553.23
2025-04-26 13:01:30,30.78,30.0,543.22
2025-04-26 13:02:00,32.18,30.0,522.94
2025-04-26 13:02:30,31.92,30.3,540.68
2025-04-26 13:03:00,32.17,30.75,549.88
2025-04-26 13:03:30,32.22,30.0,552.42
2025-04-26 13:04:00,32.33,33.25,545.21
2025-04-26 13:04:30,32.96,31.21,560.54
2025-04-26 13:05:00,33.02,32.47,567.58
2025-04-26 13:05:30,33.36,32.62,561.02
2025-04-26 13:06:00,33.28,31.47,559.89
2025-04-26 13:06:30,32.48,31.73,569.67
2025-04-26 13:07:00,33.08,33.7,571.19
2025-04-26 13:07:30,33.0,33.31,575.11
2025-04-26 13:08:00,33.36,33.82,561.66
2025-04-26 13:08:30,34.05,34.54,571.57
2025-04-26 13:09:00,34.08,34.15,590.94
2025-04-26 13:09:30,33.54,31.61,610.9
2025-04-26 13:10:00,33.66,30.97,605.05
2025-04-26 13:10:30,32.66,33.77,612.11
2025-04-26 13:11:00,32.91,35.01,602.96
2025-04-26 13:11:30,33.14,36.64,580.91
2025-04-26 13:12:00,33.44,37.76,581.93
2025-04-26 13:12:30,33.0,37.51,577.34
2025-04-26 13:13:00,33.18,36.71,584.99
2025-04-26 13:13:30,32.92,35.93,596.67
2025-04-26 13:14:00,32.84,36.73,583.7
2025-04-26 13:14:30,33.6,34.55,584.67
2025-04-26 13:15:00,33.49,33.41,581.92
2025-04-26 13:15:30,34.11,36.02,579.56
2025-04-26 13:16:00,33.93,33.2,596.71
2025-04-26 13:16:30,33.39,31.83,597.76
2025-04-26 13:17:00,33.76,34.12,619.5
2025-04-26 13:17:30,34.14,33.4,612.94
2025-04-26 13:18:00,34.05,34.6,622.48
2025-04-26 13:18:30,34.36,31.76,616.82
2025-04-26 13:19:00,35.0,30.96,616.02
2025-04-26 13:19:30,35.0,30.85,630.25
2025-04-26 13:20:00,35.0,31.99,625.9
2025-04-26 13:20:30,33.86,30.7,632.34
2025-04-26 13:21:00,34.16,32.46,621.28
2025-04-26 13:21:30,34.26,30.0,612.45
2025-04-26 13:22:00,34.52,30.0,620.62
2025-04-26 13:22:30,35.0,30.0,618.03
2025-04-26 13:23:00,35.0,30.75,622.0
2025-04-26 13:23:30,35.0,30.0,620.63
2025-04-26 13:24:00,35.0,30.13,627.85
2025-04-26 13:24:30,34.82,30.0,623.54
2025-04-26 13:25:00,34.29,30.0,623.34
2025-04-26 13:25:30,34.18,30.0,630.3
2025-04-26 13:26:00,33.71,30.64,635.28
2025-04-26 13:26:30,34.55,31.15,643.18
2025-04-26 13:27:00,34.58,30.0,651.74
2025-04-26 13:27:30,35.0,30.0,672.68
2025-04-26 13:28:00,35.0,33.0,670.86
2025-04-26 13:28:30,34.56,33.09,663.6
2025-04-26 13:29:00,34.66,32.72,665.25
2025-04-26 13:29:30,34.61,31.26,659.95
2025-04-26 13:30:00,35.0,31.17,646.54
2025-04-26 13:30:30,33.99,30.68,649.33
2025-04-26 13:31:00,33.4,30.0,654.94
2025-04-26 13:31:30,35.0,31.31,644.97
2025-04-26 13:32:00,34.94,31.13,632.26
2025-04-26 13:32:30,34.24,30.92,640.16
2025-04-26 13:33:00,34.36,30.0,645.25
2025-04-26 13:33:30,34.62,30.0,633.07
2025-04-26 13:34:00,34.95,31.7,637.13
2025-04-26 13:34:30,35.0,33.9,621.84
2025-04-26 13:35:00,35.0,35.88,633.18
2025-04-26 13:35:30,35.0,35.0,640.0
2025-04-26 13:36:00,35.0,34.1,641.9
2025-04-26 13:36:30,34.33,32.83,645.18
2025-04-26 13:37:00,34.86,32.83,660.52
2025-04-26 13:37:30,35.0,31.35,659.51
2025-04-26 13:38:00,34.75,32.59,666.69
2025-04-26 13:38:30,34.35,33.97,653.48
2025-04-26 13:39:00,34.94,30.31,651.69
2025-04-26 13:39:30,34.59,31.33,654.22
2025-04-26 13:40:00,33.49,30.0,648.35
2025-04-26 13:40:30,34.08,32.45,655.17
2025-04-26 13:41:00,34.79,31.32,659.33
2025-04-26 13:41:30,34.86,30.0,655.83
2025-04-26 13:42:00,34.68,30.68,660.78
2025-04-26 13:42:30,34.4,30.0,641.77
2025-04-26 13:43:00,34.66,30.0,641.49
2025-04-26 13:43:30,34.93,30.0,631.85
2025-04-26 13:44:00,34.63,30.0,634.02
2025-04-26 13:44:30,34.33,30.0,620.73
2025-04-26 13:45:00,34.12,30.0,614.12
2025-04-26 13:45:30,34.39,30.26,612.56
2025-04-26 13:46:00,34.28,31.61,600.77
2025-04-26 13:46:30,34.5,30.53,603.56
2025-04-26 13:47:00,34.43,30.0,606.68
2025-04-26 13:47:30,34.1,30.0,601.85
2025-04-26 13:48:00,33.47,30.22,595.77
2025-04-26 13:48:30,32.84,30.76,599.79
2025-04-26 13:49:00,32.75,30.33,608.92
2025-04-26 13:49:30,32.62,30.71,597.57
2025-04-26 13:50:00,32.89,30.5,602.75
2025-04-26 13:50:30,32.76,30.0,590.73
2025-04-26 13:51:00,32.65,30.0,577.76
2025-04-26 13:51:30,33.28,31.54,557.41
2025-04-26 13:52:00,32.21,30.0,558.98
2025-04-26 13:52:30,33.55,30.0,555.81
2025-04-26 13:53:00,34.22,30.0,566.97
2025-04-26 13:53:30,34.68,30.0,575.79
2025-04-26 13:54:00,35.0,30.0,574.04
2025-04-26 13:54:30,34.69,30.04,561.9
2025-04-26 13:55:00,34.19,30.13,561.83
2025-04-26 13:55:30,34.88,30.44,576.15
2025-04-26 13:56:00,35.0,32.15,540.81
2025-04-26 13:56:30,34.61,32.85,527.57
2025-04-26 13:57:00,34.35,33.85,528.05
2025-04-26 13:57:30,34.18,36.45,523.83
2025-04-26 13:58:00,34.73,36.37,524.82
2025-04-26 13:58:30,34.55,35.11,522.6
2025-04-26 13:59:00,33.87,36.03,523.73
2025-04-26 13:59:30,33.65,37.22,513.31
2025-04-26 14:00:00,32.66,37.85,499.54
2025-04-26 14:00:30,31.97,38.1,509.2
2025-04-26 14:01:00,31.58,36.76,524.26
2025-04-26 14:01:30,30.87,38.03,528.56
2025-04-26 14:02:00,30.51,37.83,519.96
2025-04-26 14:02:30,30.18,37.6,512.89
2025-04-26 14:03:00,29.35,38.67,506.85
2025-04-26 14:03:30,29.75,38.43,534.98
2025-04-26 14:04:00,30.03,36.41,521.26
2025-04-26 14:04:30,29.58,35.77,504.73
2025-04-26 14:05:00,29.02,35.79,489.1
2025-04-26 14:05:30,28.97,36.14,479.05
2025-04-26 14:06:00,29.27,36.27,489.98
2025-04-26 14:06:30,29.6,35.95,488.41
2025-04-26 14:07:00,29.83,36.52,471.48
2025-04-26 14:07:30,30.3,35.68,482.82
2025-04-26 14:08:00,30.39,34.7,482.82
2025-04-26 14:08:30,31.11,33.58,465.72
2025-04-26 14:09:00,30.98,35.47,481.61
2025-04-26 14:09:30,31.49,32.29,479.23
2025-04-26 14:10:00,31.26,32.02,468.28
2025-04-26 14:10:30,31.12,30.25,491.49
2025-04-26 14:11:00,31.15,30.0,479.09
2025-04-26 14:11:30,31.63,30.88,490.71
2025-04-26 14:12:00,31.8,30.17,483.43
2025-04-26 14:12:30,31.42,30.0,490.28
2025-04-26 14:13:00,31.14,30.43,497.81
2025-04-26 14:13:30,30.92,31.89,502.02
2025-04-26 14:14:00,31.11,31.86,503.75
2025-04-26 14:14:30,30.68,30.6,506.25
2025-04-26 14:15:00,31.12,30.25,511.27
2025-04-26 14:15:30,31.01,30.0,511.4
2025-04-26 14:16:00,31.2,30.0,505.46
2025-04-26 14:16:30,30.95,30.27,490.71
2025-04-26 14:17:00,31.09,30.67,492.76
2025-04-26 14:17:30,30.81,31.09,481.73
2025-04-26 14:18:00,30.43,32.29,468.44
2025-04-26 14:18:30,30.11,31.42,474.94
2025-04-26 14:19:00,29.39,30.54,464.09
2025-04-26 14:19:30,30.21,30.12,458.89
2025-04-26 14:20:00,30.27,31.42,438.16
2025-04-26 14:20:30,29.73,31.74,431.86
2025-04-26 14:21:00,29.01,30.68,433.43
2025-04-26 14:21:30,29.17,33.62,417.04
2025-04-26 14:22:00,28.43,31.81,426.77
2025-04-26 14:22:30,27.98,30.0,434.89
2025-04-26 14:23:00,27.61,31.67,437.04
2025-04-26 14:23:30,27.28,33.01,445.2
2025-04-26 14:24:00,28.03,32.39,442.01
2025-04-26 14:24:30,28.77,34.06,444.58
2025-04-26 14:25:00,28.35,32.49,430.27
2025-04-26 14:25:30,27.85,32.18,418.36
2025-04-26 14:26:00,28.21,30.0,410.34
2025-04-26 14:26:30,27.87,30.91,415.57
2025-04-26 14:27:00,27.25,31.26,405.13
2025-04-26 14:27:30,27.4,30.0,406.41
2025-04-26 14:28:00,28.13,33.06,417.27
2025-04-26 14:28:30,27.62,32.28,407.94
2025-04-26 14:29:00,27.31,30.0,401.64
2025-04-26 14:29:30,27.87,33.35,405.99
2025-04-26 14:30:00,27.97,34.36,390.18
2025-04-26 14:30:30,27.55,35.57,387.85
2025-04-26 14:31:00,27.37,36.85,368.78
2025-04-26 14:31:30,27.95,35.63,374.41
2025-04-26 14:32:00,27.95,36.72,384.34
2025-04-26 14:32:30,27.45,37.98,389.4
2025-04-26 14:33:00,28.16,37.19,401.28
2025-04-26 14:33:30,28.52,36.53,411.29
2025-04-26 14:34:00,28.34,37.9,410.29
2025-04-26 14:34:30,28.39,38.0,420.43
2025-04-26 14:35:00,28.35,38.87,426.42
2025-04-26 14:35:30,27.92,40.25,441.15
2025-04-26 14:36:00,28.17,40.86,432.63
2025-04-26 14:36:30,28.82,38.56,434.08
2025-04-26 14:37:00,29.59,37.53,439.47
2025-04-26 14:37:30,29.23,38.52,425.32
2025-04-26 14:38:00,29.02,37.56,426.34
2025-04-26 14:38:30,28.17,39.82,429.44
2025-04-26 14:39:00,27.93,42.05,429.2
2025-04-26 14:39:30,28.06,42.49,445.11
2025-04-26 14:40:00,28.13,40.89,446.0
2025-04-26 14:40:30,28.34,40.85,439.5
2025-04-26 14:41:00,27.94,38.3,444.32
2025-04-26 14:41:30,27.52,37.34,449.41
2025-04-26 14:42:00,28.06,35.78,445.9
2025-04-26 14:42:30,27.87,36.54,435.5
2025-04-26 14:43:00,27.46,37.17,429.47
2025-04-26 14:43:30,26.95,37.16,420.3
2025-04-26 14:44:00,26.81,39.08,418.54
2025-04-26 14:44:30,26.75,38.38,403.32
2025-04-26 14:45:00,26.83,39.9,415.95
2025-04-26 14:45:30,28.26,39.46,417.97
2025-04-26 14:46:00,27.71,42.24,427.88
2025-04-26 14:46:30,28.19,43.13,426.56
2025-04-26 14:47:00,26.92,45.01,969.81
